name	term	lev	seq	value
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa04750	0.800363917137061
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa08742	0.196609911836709
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa21601	-0.310050078103574
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa20110	0.60638146048907
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa01882	-0.167587435746091
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa24666	0.267346810618777
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa17276	0.464853038625831
"lymphocyte activation"	GO:0046649;GO:0042110	3	Mcavernosa02940	-0.52896471660652
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa15167	0.0333040173608385
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa10819	0.462969572312989
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa10817	-0.344660161863013
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa10821	-0.219376291510543
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa09909	1.08698349040042
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa34273	-0.0764840031452243
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa34288	0.00469606747525235
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa01882	-0.167587435746091
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa03238	1.01561709816669
"negative regulation of proteolysis"	GO:0045861	3	Mcavernosa24997	-1.24074123562113
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa06121	-0.508650361596383
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa06124	-0.370970371770491
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa27884	0.658786419214924
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa27973	0.58975433854391
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa15167	0.0333040173608385
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa22639	-0.496111250043636
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa15703	0.282400392778105
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa24349	1.13432288884195
"dicarboxylic acid metabolic process"	GO:0043648	3	Mcavernosa03456	0.171156162763934
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa13266	0.522550613153221
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa28254	0.0541101250994746
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa14340	-0.289346365578871
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa14408	0.0253585104133313
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa15320	-0.288574972977498
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa11894	-0.167530093122046
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa15612	-0.539804277966065
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa15974	0.372835711562477
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa10950	-0.580761972240143
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa20116	-0.0303298928887569
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa30052	-0.28116844447541
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa03729	0.0922103417562317
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa17003	-0.113628641190917
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa21601	-0.310050078103574
"molting cycle"	GO:0018996;GO:0042303	3	Mcavernosa30914	-1.34088169843686
"response to amino acid"	GO:0043200	2	Mcavernosa06121	-0.508650361596383
"response to amino acid"	GO:0043200	2	Mcavernosa06124	-0.370970371770491
"response to amino acid"	GO:0043200	2	Mcavernosa27973	0.58975433854391
"response to amino acid"	GO:0043200	2	Mcavernosa10817	-0.344660161863013
"response to amino acid"	GO:0043200	2	Mcavernosa26766	0.207733924738959
"response to amino acid"	GO:0043200	2	Mcavernosa03238	1.01561709816669
"response to amino acid"	GO:0043200	2	Mcavernosa03071	-0.158957605909666
"response to amino acid"	GO:0043200	2	Mcavernosa30913	0.250552878907586
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa28254	0.0541101250994746
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa18494	0.429402161603429
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa22595	0.214919130480114
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa24997	-1.24074123562113
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa17337	0.858486999628468
"apoptotic cell clearance"	GO:0043277	4	Mcavernosa02691	-0.200131903117409
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa12724	1.26925234277308
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa14027	-0.14262794060665
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa27934	-0.28777852761249
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa18360	0.0485783053385017
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa18494	0.429402161603429
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa06632	0.15317520527364
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa06914	0.573815329259569
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa10941	-0.603741916391632
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa09350	0.330030320435978
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa20680	-0.770245429144605
"regulation of Rho protein signal transduction"	GO:0035023	2	Mcavernosa17276	0.464853038625831
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa06045	3.63297316502377
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa06175	0.121088496567171
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa14013	2.20713307040576
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa15612	-0.539804277966065
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa10941	-0.603741916391632
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa00674	-0.122046553640088
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa34160	-0.480438260358516
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa03729	0.0922103417562317
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa24666	0.267346810618777
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa24829	0.279132910313718
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa30898	-0.244040607811537
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa26538	0.303246083088959
"anterior/posterior axis specification"	GO:0000578;GO:0009948;GO:0007351;GO:0008595	2	Mcavernosa17044	0.0320318701688481
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa06175	0.121088496567171
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa12343	-0.930422887478385
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa18373	-0.555295164081298
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa18979	1.41061210898768
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa16043	3.03815916299368
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa00930	-0.311000229810628
"positive regulation of cell cycle process"	GO:0090068	6	Mcavernosa17276	0.464853038625831
"mesenchyme development"	GO:0060485	2	Mcavernosa15167	0.0333040173608385
